tenure,maritalstatus_Single,preferredlogindevice_Computer,numberofaddress,complain,maritalstatus_Married,gender_Male,cashbackamount,daysincelastorder,couponused,preferredlogindevice_Mobile,gender_Female,preferredpaymentmode_E_wallet,preferedordercat_Fashion,maritalstatus_Divorced,numberofdeviceregistered,preferredpaymentmode_Cash_on_Delivery,preferredpaymentmode_Debit_Card,satisfactionscore,warehousetohome,churn
7.415218937922079,0.0,0.0,4.0,0.0,1.0,1.0,188.77069884708342,7.19809763275974,3.09904881637987,1.0,1.0,0.0,0.0,0.0,3.1980976327597403,0.0,0.0,3.0,27.39619526551948,1
10.26132101828644,1.0,1.0,3.0,0.0,0.0,1.0,142.84869339490857,1.6959907637148297,0.0,0.0,1.0,0.0,0.0,1.0,3.56533025457161,0.0,1.0,5.0,33.13066050914322,1
7.0,1.0,1.0,2.0,1.0,1.0,1.0,119.83069232609087,0.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,4.0,9.391797460065009,1
0.08398401110538867,1.0,1.0,5.0,0.0,1.0,1.0,166.87153684163567,0.9720053296315371,1.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,4.0,31.88802131852615,1
0.0,1.0,0.0,4.0,0.0,1.0,1.0,136.11465163626013,2.391472727303533,0.6085272726964666,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,4.0,18.042636363482334,1
1.0,0.0,0.0,2.0,0.0,1.0,1.0,152.66218039956857,1.0,1.6504936279131812,1.0,0.0,1.0,0.0,1.0,3.048519116260456,0.0,0.0,4.0,25.349506372086818,1
1.0,0.0,1.0,10.0,0.0,1.0,1.0,227.76563287498914,6.5436168604482665,3.2147605377801667,1.0,0.0,0.0,1.0,0.0,4.885904215112067,0.0,0.0,4.0,17.0,1
1.0,1.0,1.0,10.0,1.0,1.0,0.0,224.35480304441447,3.0,1.8487531712650656,1.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,4.0,28.487531712650654,1
1.0,1.0,1.0,2.0,0.0,0.0,0.0,170.78496159374438,10.54936614009753,3.5,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,32.126584649756175,1
14.0,1.0,1.0,3.0,0.0,0.0,1.0,206.5,3.0,0.749033338659702,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,14.0,1
1.0,1.0,1.0,3.0,1.0,0.0,0.0,143.59,1.0,1.1493839421588623,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,17.0,1
2.3163316351524252,1.0,1.0,5.0,1.0,0.0,1.0,148.15285261683152,4.0,1.0,1.0,1.0,0.0,0.0,0.0,2.87755442343495,0.0,1.0,3.0,12.877554423434951,1
1.0,0.0,0.0,4.0,1.0,1.0,1.0,146.78724964097623,3.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,13.523390911374367,1
1.0,1.0,0.0,3.0,0.0,0.0,1.0,160.13118373607958,1.229537743738435,1.0,1.0,0.0,0.0,0.0,0.0,4.1147688718692175,0.0,1.0,3.0,8.770462256261565,1
5.419580919951695,1.0,1.0,3.0,1.0,1.0,1.0,156.42937066439663,2.72027938669887,1.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,3.0,27.55944122660226,1
8.108742787166065,0.0,1.0,4.0,0.0,1.0,1.0,124.43215409159914,3.3859284839575814,1.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,4.0,0.15293817677244037,1
1.0,1.0,1.0,8.0,0.0,0.0,1.0,158.86361149620498,4.067668361900002,1.0,1.0,0.0,0.0,0.0,0.0,4.932331638099998,1.0,1.0,5.0,15.593989828599991,1
1.0,0.0,1.0,3.0,0.0,1.0,1.0,150.82244334236827,2.4156701944595373,2.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,21.123505291689305,1
13.369385347972061,0.0,1.0,3.0,0.0,1.0,1.0,150.57317178511326,7.543538217342646,3.5,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,14.0,1
7.0,1.0,0.0,2.0,0.0,1.0,1.0,121.28273555771464,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.9182746542532216,0.0,1.0,4.0,26.673098617012887,1
0.0,1.0,1.0,9.0,0.0,0.0,1.0,149.69,2.0,0.5416993584713435,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,35.0,1
0.0,1.0,1.0,1.0,1.0,0.0,1.0,123.81805838118655,0.969392574260094,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2.0,0.1594367355763465,1
0.0,0.0,1.0,4.0,0.0,1.0,1.0,128.90930575122204,2.0,0.8342254598367242,1.0,1.0,0.0,0.0,1.0,3.1657745401632758,1.0,0.0,3.0,6.0,1
19.054301852999718,1.0,1.0,2.0,0.0,1.0,1.0,125.75759516429059,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0543018529997177,0.0,1.0,1.0,0.1594367355763465,1
1.0,0.0,0.0,5.0,1.0,1.0,0.0,158.39,8.0,3.274963057220993,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,14.0,1
1.0,0.0,0.0,3.0,0.0,1.0,1.0,148.30915195856153,1.992932988012675,0.6690223373291083,1.0,1.0,0.0,0.0,1.0,4.338044674658216,0.0,1.0,4.0,7.330977662670891,1
11.0,0.0,1.0,3.0,1.0,1.0,1.0,243.49,10.0,3.5,0.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,4.0,36.0,1
0.0,1.0,1.0,6.0,0.0,1.0,1.0,139.74588120802923,2.0,1.0,1.0,0.0,0.0,0.0,0.0,3.4117655415845087,1.0,0.0,4.0,9.411765541584508,1
20.30194693430191,1.0,0.0,8.0,1.0,0.0,1.0,268.7046634385251,9.0,2.9764602007264314,1.0,0.0,1.0,0.0,0.0,3.3019469343019083,0.0,1.0,3.0,12.839291861339504,1
16.81802308584834,0.0,0.0,3.0,0.0,1.0,1.0,205.58375926781457,3.272591216441433,2.8181478041103585,1.0,1.0,1.0,1.0,0.0,3.4545681305930946,0.0,0.0,2.0,31.272840652965474,1
1.0,1.0,1.0,9.0,0.0,0.0,0.0,152.85,1.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,9.0,1
7.0,1.0,1.0,10.0,1.0,0.0,1.0,122.85,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,10.0,1
10.0,0.0,0.0,6.0,0.0,1.0,1.0,225.96,8.0,3.0160090430820987,1.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,1.0,16.0,1
1.0,1.0,0.0,5.0,1.0,0.0,0.0,223.54,3.0,1.9184797551939161,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,3.0,20.0,1
1.0,1.0,1.0,7.0,0.0,1.0,1.0,182.84171977117526,1.1039131551085368,2.0,1.0,1.0,1.0,0.0,0.0,4.051956577554268,1.0,0.0,4.0,20.0,1
1.0,1.0,1.0,2.0,1.0,1.0,1.0,147.84831202828335,3.0,1.786278199384033,1.0,0.0,0.0,0.0,0.0,4.213721800615967,0.0,1.0,1.0,14.427443601231934,1
1.0,0.0,1.0,2.0,1.0,1.0,1.0,157.8691538136774,1.4027275642719488,1.7986362178640256,1.0,1.0,0.0,0.0,0.0,4.798636217864026,0.0,1.0,3.0,15.597272435728051,1
0.2586208348880388,1.0,0.0,2.0,0.0,0.0,1.0,139.30034449645527,1.7413791651119612,1.0,1.0,1.0,0.0,0.0,0.0,4.258620834888038,0.0,1.0,3.0,14.258620834888038,1
0.0,1.0,0.0,8.0,0.0,0.0,1.0,135.3761213827181,3.1647063534322957,0.1647063534322959,1.0,1.0,0.0,0.0,0.0,3.8352936465677043,0.0,1.0,5.0,15.0,1
0.6697849351285025,1.0,0.0,2.0,0.0,0.0,1.0,144.8493268366217,8.0,1.339569870257005,1.0,0.0,0.0,0.0,1.0,4.674462337821256,0.0,0.0,5.0,15.330215064871497,1
0.756751505688635,1.0,1.0,2.0,1.0,0.0,1.0,147.62620361365273,3.97299397724546,2.243248494311365,0.0,0.0,0.0,0.0,0.0,4.51350301137727,0.0,0.0,4.0,16.48649698862273,1
7.0,1.0,1.0,2.0,0.0,0.0,1.0,116.57878723652803,0.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,3.0,10.038771719007874,1
0.0,1.0,0.0,1.0,0.0,1.0,1.0,127.46883775101638,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.692678088773931,0.0,0.0,2.0,24.0,1
0.0,1.0,0.0,2.0,0.0,0.0,1.0,111.02000000000001,0.0,0.8778300781520408,1.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,8.0,1
3.6387455648545877,1.0,1.0,2.0,0.0,0.0,1.0,193.40549822594184,6.277491129709175,3.198954637378823,1.0,0.0,1.0,0.0,0.0,3.301045362621177,0.0,1.0,4.0,9.759163709903058,1
1.5176862998159724,1.0,0.0,3.0,1.0,0.0,1.0,182.76225972163544,4.258843149907986,1.0,1.0,1.0,1.0,0.0,0.0,4.870578425046007,0.0,1.0,2.0,11.352892125230035,1
10.0,0.0,1.0,6.0,0.0,1.0,1.0,226.77190711869724,8.47759242276308,3.5,1.0,0.0,1.0,1.0,0.0,4.23879621138154,0.0,1.0,1.0,15.761203788618461,1
1.0,1.0,0.0,3.0,0.0,0.0,1.0,152.5661316719913,1.0,1.451239344180988,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,3.0,13.097521311638024,1
0.0,1.0,0.0,5.0,1.0,1.0,1.0,134.63654762091238,2.0,0.9849896561408751,1.0,0.0,0.0,0.0,0.0,4.96997931228175,1.0,0.0,1.0,8.045031031577375,1
0.0,1.0,1.0,4.0,1.0,0.0,0.0,124.83297192830251,3.2279875236900097,0.22798752369000963,1.0,1.0,0.0,0.0,0.0,1.8419812855350144,1.0,1.0,3.0,0.1594367355763465,1
0.9728325787744402,1.0,1.0,2.0,0.0,1.0,1.0,149.20940470572202,2.9456651575488806,0.9728325787744402,1.0,1.0,0.0,0.0,0.0,3.9728325787744403,0.0,1.0,3.0,12.02716742122556,1
20.543567861176555,0.0,0.0,3.0,0.0,1.0,1.0,228.47340888463188,8.478363269916063,3.33698852184877,1.0,1.0,1.0,1.0,1.0,4.065204591260492,0.0,0.0,2.0,30.32602295630246,1
6.608205869563002,0.0,0.0,6.0,0.0,1.0,1.0,150.5499545275393,2.0721372463753345,1.5360686231876672,1.0,1.0,0.0,0.0,1.0,4.6958970652184995,0.0,1.0,3.0,9.536068623187667,1
6.364541441030921,1.0,1.0,1.0,0.0,1.0,0.0,179.39418587491164,5.18155958827688,0.31772927948453944,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,20.90922020586156,1
20.0,0.0,1.0,10.0,1.0,1.0,1.0,123.80000000000001,0.0,0.4612982020472858,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.1594367355763465,1
1.0,0.0,0.0,4.0,0.0,1.0,1.0,229.66378752281736,8.99562501606858,3.5,1.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,1.0,8.50656247589713,1
1.0,0.0,0.0,3.0,1.0,1.0,1.0,161.91,7.0,3.5,1.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,11.0,1
3.0,0.0,0.0,3.0,1.0,1.0,1.0,163.8,0.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,3.0,28.0,1
16.711587357599097,1.0,0.0,6.0,0.0,1.0,1.0,204.2380602984163,2.711587357599098,2.2668452590996617,1.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,4.0,29.822103160600225,1
1.0,1.0,0.0,3.0,0.0,0.0,1.0,152.85567758708697,1.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,3.0,12.760840015015125,1
1.448776298149345,1.0,0.0,7.0,0.0,1.0,1.0,178.0625384288143,2.551223701850655,1.2243881490746724,1.0,1.0,0.0,0.0,0.0,4.775611850925327,1.0,0.0,4.0,13.878059254626638,1
15.0,0.0,0.0,2.0,0.0,1.0,0.0,272.32625,9.0,3.482238326950406,1.0,1.0,1.0,0.0,1.0,5.0,0.0,0.0,1.0,8.0,1
1.0,1.0,1.0,3.0,0.0,0.0,1.0,140.5600038786943,1.0,2.0,1.0,0.0,1.0,0.0,0.0,3.592467081744622,1.0,0.0,3.0,29.407532918255377,1
9.0,0.0,0.0,5.0,0.0,1.0,0.0,189.26,7.0,2.0466592623894826,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,27.0,1
20.0,0.0,0.0,11.0,1.0,1.0,0.0,174.63,4.0,3.0692930628731365,1.0,1.0,0.0,0.0,1.0,4.0,0.0,1.0,4.0,21.0,1
4.450019066763124,1.0,1.0,3.0,1.0,1.0,1.0,163.83521474876426,0.6214367428984819,0.7928544190338394,1.0,1.0,1.0,0.0,0.0,3.482136047584598,0.0,1.0,3.0,29.035727904830804,1
1.0,0.0,0.0,7.0,0.0,1.0,1.0,148.67,4.0,1.5775933658811576,1.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,24.0,1
8.172912087751518,1.0,1.0,5.0,0.0,1.0,1.0,232.36373252773652,11.461670329798785,1.9135439561242407,0.0,0.0,0.0,0.0,0.0,4.269164835100607,0.0,1.0,3.0,16.096252747349087,1
8.808343361536423,1.0,1.0,3.0,0.0,0.0,1.0,142.85595828319234,0.606257521152318,0.0,0.0,1.0,0.0,0.0,1.0,3.2020858403841057,0.0,1.0,5.0,32.404171680768215,1
1.0,0.0,1.0,2.0,1.0,1.0,1.0,153.53,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,1.0,10.0,1
4.575450342035216,1.0,1.0,1.0,1.0,0.0,1.0,237.4543333012424,13.405630478849304,3.2028152394246514,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,4.0,18.25472979477887,1
2.4009133982615802,1.0,1.0,3.0,1.0,0.0,1.0,147.49685532157642,3.46697113275386,1.0,1.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,3.0,15.06605773449228,1
1.0,1.0,1.0,9.0,0.0,0.0,1.0,173.43267961023062,2.526135531493956,1.684090354329304,1.0,0.0,0.0,0.0,1.0,5.10511294291163,0.0,0.0,5.0,35.84204517716465,1
7.608201763662395,1.0,0.0,8.0,0.0,1.0,0.0,176.84218330865804,4.912302645493593,0.6958991181688025,1.0,1.0,1.0,1.0,0.0,4.739747795422006,0.0,1.0,3.0,16.0,1
2.0336932478087277,0.0,1.0,7.0,0.0,1.0,1.0,149.48041550628204,3.7932613504382546,1.4134772991234912,1.0,0.0,0.0,0.0,0.0,4.586522700876509,1.0,0.0,1.0,24.413477299123493,1
7.0,1.0,1.0,2.0,0.0,1.0,1.0,118.37143444282341,0.0,1.0,0.0,1.0,1.0,0.0,0.0,3.6832383229324734,0.0,0.0,4.0,15.683238322932473,1
0.5712829720049881,1.0,0.0,2.0,0.0,0.0,0.0,127.56840872121558,0.28564148600249406,0.857179256998753,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,24.285641486002493,1
0.0,1.0,1.0,2.0,0.0,1.0,1.0,125.99624573019064,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.1594367355763465,1
1.0,0.0,1.0,8.0,0.0,1.0,1.0,171.21990322375012,3.0,2.276904487377809,1.0,0.0,0.0,0.0,0.0,2.830713462133427,0.0,1.0,3.0,17.44619102524438,1
1.0,0.0,0.0,6.0,0.0,1.0,1.0,172.78746723892186,1.0164785272847778,1.9835214727152222,1.0,1.0,0.0,0.0,0.0,5.475282209072833,0.0,1.0,3.0,17.93408589086089,1
0.8592884719512416,0.0,1.0,8.0,0.0,1.0,1.0,146.83799211257318,2.8592884719512415,1.8592884719512415,0.0,1.0,0.0,0.0,1.0,4.577865415853725,0.0,0.0,1.0,15.281423056097516,1
1.0,0.0,1.0,3.0,1.0,1.0,1.0,181.77402684852345,7.58589032118257,1.20201566840249,1.0,0.0,1.0,0.0,0.0,4.20201566840249,0.0,1.0,1.0,32.39395299479253,1
0.0,0.0,1.0,1.0,0.0,1.0,1.0,128.87634269776748,0.36844967847605226,0.18422483923802613,1.0,0.0,1.0,0.0,0.0,3.815775160761974,0.0,1.0,1.0,8.815775160761973,1
1.0,1.0,1.0,3.0,0.0,0.0,1.0,153.95222895229315,2.787979420015741,1.1060102899921296,1.0,1.0,0.0,0.0,1.0,4.0,1.0,1.0,3.0,13.68196913002361,1
1.0,1.0,0.0,4.0,0.0,1.0,1.0,207.02220430796473,2.962877656974886,1.3457074476750381,1.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,4.0,18.419952133725268,1
0.0,0.0,1.0,1.0,0.0,1.0,1.0,123.88265549389456,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.847895716777727,0.0,0.0,3.0,-0.33753156391031464,1
0.0,1.0,0.0,2.0,0.0,0.0,1.0,126.78999999999999,0.0,0.440323418368349,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,13.0,1
0.384701974930198,1.0,1.0,3.0,0.0,1.0,1.0,159.40236224420602,2.538807899720792,1.0,1.0,0.0,0.0,0.0,0.0,4.384701974930198,0.0,1.0,3.0,31.692913824511386,1
1.0,1.0,1.0,9.0,1.0,1.0,1.0,178.15351115558556,4.833071830021233,1.9165359150106167,1.0,0.0,1.0,0.0,0.0,3.2086602124734585,0.0,0.0,1.0,25.666143660042465,1
0.4703345263706451,0.0,1.0,1.0,1.0,1.0,1.0,128.4418122763055,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.1175836315926615,0.0,1.0,2.0,8.88241636840734,1
0.0,0.0,0.0,2.0,1.0,1.0,1.0,123.93663058087233,0.0,0.19639646455846482,1.0,0.0,0.0,0.0,0.0,3.1963964645584646,0.0,0.0,4.0,0.32059328008966004,1
1.0,1.0,0.0,4.0,1.0,1.0,1.0,146.26557274509344,1.5052067735766381,1.4947932264233619,1.0,1.0,0.0,0.0,0.0,4.494793226423361,0.0,1.0,3.0,28.50520677357664,1
1.0,1.0,1.0,9.0,0.0,0.0,1.0,152.77636361818054,1.0,1.0328733847408296,0.0,1.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,9.0,1
0.0,1.0,0.0,2.0,0.0,1.0,1.0,142.21355219585502,5.493434124349402,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,17.2532829378253,1
9.0,0.0,1.0,2.0,1.0,1.0,0.0,120.22,8.0,0.0556138833722577,0.0,1.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,31.0,1
0.6679199988036271,0.0,1.0,8.0,0.0,1.0,1.0,229.0066896127055,4.328320004785492,0.6679199988036271,1.0,0.0,0.0,1.0,1.0,3.667919998803627,0.0,0.0,3.0,18.328320004785493,1
1.3653287267460585,1.0,1.0,2.0,0.0,0.0,1.0,137.05347891471516,1.730657453492117,0.6346712732539415,1.0,0.0,0.0,0.0,0.0,2.3653287267460588,1.0,0.0,5.0,30.269342546507882,1
0.165954895295785,1.0,0.0,2.0,0.0,0.0,1.0,135.2049239484668,1.834045104704215,1.834045104704215,1.0,0.0,0.0,0.0,0.0,3.165954895295785,1.0,1.0,3.0,10.834045104704215,1
0.0,1.0,1.0,4.0,0.0,1.0,1.0,198.76906014888897,1.763855516609288,1.881927758304644,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,18.64578327491393,1
0.0,0.0,0.0,2.0,0.0,1.0,1.0,123.92389628765143,0.0,0.5725103120793849,1.0,0.0,1.0,0.0,0.0,3.427489687920615,0.0,0.0,3.0,-0.09112334988011098,1
2.0,0.0,0.0,5.0,1.0,1.0,0.0,152.38,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0,9.0,1
7.0,0.0,0.0,2.0,0.0,1.0,0.0,122.1,0.0,0.987392480024241,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,4.0,23.0,1
1.0,0.0,0.0,3.0,0.0,1.0,1.0,148.01240176433055,2.119511367276765,2.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,4.0,23.440244316361618,1
1.0,1.0,1.0,4.0,1.0,1.0,1.0,144.7186351913425,2.054799244245353,2.0,1.0,1.0,0.0,0.0,0.0,4.472600377877324,0.0,0.0,4.0,14.890401511509294,1
1.0,0.0,1.0,3.0,0.0,1.0,1.0,151.1,3.0,2.280646377630841,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,3.0,22.0,1
0.0,1.0,1.0,4.0,0.0,1.0,1.0,198.75289937714547,1.7805161060356043,0.10974194698219786,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0,18.67077415905341,1
0.9205934153569705,1.0,1.0,2.0,0.0,1.0,1.0,159.73997385167488,4.6823736614278815,1.9205934153569704,1.0,0.0,0.0,0.0,0.0,4.92059341535697,0.0,1.0,3.0,35.444153907498794,1
4.0,0.0,0.0,2.0,0.0,1.0,0.0,272.32625,8.0,2.828741225850906,1.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,3.0,18.0,1
14.374823888195165,1.0,1.0,2.0,0.0,1.0,1.0,205.59854854889062,4.124471664585493,0.8125880559024178,1.0,1.0,0.0,1.0,0.0,4.812588055902418,1.0,1.0,1.0,12.875528335414506,1
7.0,0.0,0.0,1.0,0.0,1.0,0.0,121.56793022704255,3.432708212628656,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,4.0,25.57453115947149,1
1.7237459445533756,1.0,0.0,3.0,0.0,0.0,0.0,152.7387860930384,1.3618729722766878,1.8190635138616562,1.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,25.36187297227669,1
14.673649960115645,1.0,1.0,8.0,0.0,1.0,1.0,257.8453753996597,10.081587509971088,2.8111906324783167,1.0,0.0,1.0,0.0,0.0,3.8927781424494055,0.0,1.0,3.0,17.836824980057823,1
2.0283004096368193,0.0,0.0,2.0,0.0,1.0,1.0,181.07974432148066,1.4487860068834424,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,2.0,21.710242798623312,1
1.0,1.0,1.0,3.0,0.0,0.0,0.0,140.02986476231413,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.471525169775623,0.0,1.0,1.0,9.371299773632503,1
0.5288321010671854,1.0,0.0,2.0,1.0,0.0,1.0,158.48179923910234,3.0,0.5288321010671854,1.0,0.0,1.0,0.0,0.0,4.0,1.0,0.0,3.0,11.528832101067186,1
7.0,0.0,1.0,7.0,0.0,1.0,1.0,121.07,0.0,0.17836310228952834,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,5.0,11.0,1
1.0,1.0,1.0,7.0,0.0,1.0,1.0,163.00993613913792,3.0,1.459265197173214,0.0,0.0,0.0,0.0,0.0,4.459265197173214,1.0,1.0,1.0,9.918530394346428,1
7.0,1.0,1.0,2.0,1.0,0.0,1.0,117.66688047546036,0.0,1.0,1.0,1.0,0.0,0.0,1.0,3.1055043366863955,0.0,1.0,4.0,14.568806938698232,1
1.0,1.0,0.0,6.0,0.0,1.0,1.0,148.58540512869249,6.0231502109988,1.0115751054994002,1.0,0.0,0.0,0.0,0.0,4.0115751054994,1.0,0.0,4.0,8.0,1
0.0,1.0,0.0,2.0,1.0,0.0,1.0,124.1064059419291,0.8282492524372184,0.17175074756278164,1.0,1.0,0.0,0.0,1.0,3.8282492524372183,0.0,1.0,1.0,0.1594367355763465,1
0.0,1.0,0.0,2.0,1.0,0.0,1.0,123.88999999999999,1.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.1594367355763465,1
5.911377524493181,0.0,0.0,2.0,0.0,1.0,0.0,272.32625,8.173761593135744,1.3475231862714876,1.0,1.0,1.0,0.0,0.0,3.347523186271488,1.0,0.0,2.0,16.26238406864256,1
5.9840981423154656,0.0,0.0,9.0,0.0,1.0,1.0,230.1857421941799,8.575971959338439,3.1439929898346097,1.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,4.0,7.0,1
1.0,1.0,1.0,2.0,0.0,1.0,0.0,149.17823477104994,2.651956425416164,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,12.522065361875754,1
1.0,0.0,1.0,10.0,0.0,1.0,1.0,224.37319677706034,3.0,2.0,0.0,1.0,0.0,1.0,1.0,4.0,0.0,1.0,4.0,29.6980875644294,1
8.520251774488111,1.0,0.0,6.0,0.0,1.0,0.0,174.41613027986162,6.280377661732166,1.0,1.0,1.0,1.0,1.0,0.0,3.5996852818898617,0.0,1.0,3.0,16.0,1
0.8580280102390061,1.0,1.0,2.0,0.0,1.0,1.0,182.028930538054,9.0,0.8580280102390061,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,1.0,32.57408403071702,1
1.0,0.0,0.0,3.0,0.0,1.0,1.0,173.83,2.0,1.6520585884178334,1.0,0.0,0.0,0.0,1.0,4.0,0.0,1.0,3.0,14.0,1
10.0,1.0,0.0,4.0,0.0,1.0,1.0,223.33817416937882,8.0,3.5,1.0,0.0,1.0,1.0,0.0,4.549649021094587,0.0,0.0,1.0,16.0,1
1.0,0.0,0.0,5.0,0.0,1.0,1.0,169.94692470964833,2.4976526739266127,2.0,1.0,1.0,0.0,0.0,1.0,5.125586831518347,0.0,1.0,4.0,16.502347326073387,1
11.44196690582828,1.0,0.0,3.0,0.0,0.0,0.0,272.32625,11.302295169763347,2.5232786226774886,1.0,1.0,1.0,0.0,1.0,5.5,0.0,0.0,3.0,9.0,1
1.0,0.0,0.0,7.0,1.0,1.0,1.0,149.36,5.0,1.620928567478431,1.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,1.0,21.0,1
10.057124839828964,0.0,0.0,4.0,0.0,1.0,0.0,174.33807481847282,7.0,0.6476250533903456,1.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,2.0,16.352374946609654,1
0.8414475530847599,1.0,1.0,2.0,1.0,0.0,1.0,147.82947412740344,3.6342097876609603,2.23782867037286,0.0,0.0,0.0,0.0,0.0,4.68289510616952,0.0,0.0,4.0,16.31710489383048,1
1.0,1.0,0.0,4.0,1.0,0.0,1.0,148.2572475351975,2.057425665203671,1.0,1.0,0.0,0.0,0.0,0.0,5.2356435836990824,1.0,0.0,2.0,31.528712832601837,1
0.0,1.0,1.0,1.0,1.0,0.0,1.0,123.21000000000001,2.0,0.020895061984845476,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,0.1594367355763465,1
1.0,1.0,1.0,2.0,0.0,0.0,0.0,170.65706934584912,10.268284276591473,3.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,32.82928930852132,1
4.4949410337419895,1.0,1.0,6.0,0.0,1.0,0.0,152.7888385319095,1.0,1.0,1.0,1.0,0.0,0.0,0.0,5.4368676292177485,0.0,1.0,1.0,9.0,1
0.676177562075434,1.0,1.0,2.0,0.0,0.0,1.0,159.2524547530452,5.6476448758491316,2.3238224379245658,1.0,0.0,0.0,0.0,0.0,4.3523551241508684,0.0,1.0,3.0,35.0285326862263,1
10.0,1.0,0.0,3.0,0.0,1.0,1.0,222.7407461536092,8.0,3.5,1.0,0.0,1.0,1.0,0.0,4.674895984568301,0.0,0.0,1.0,16.0,1
0.6863271966860974,0.0,1.0,3.0,0.0,1.0,1.0,155.36461060232588,1.0,1.6863271966860975,1.0,1.0,0.0,0.0,0.0,4.686327196686097,0.0,1.0,3.0,29.0,1
